,Price,Bedroom,Area,Title,Place,Post Timing,Finishing,House Type,Parking Type,Bathroom,Link
676,669900,2,879,"Premium 2 Bed, 2 Bath Condo",Downtown New Westminster,2020-06-08T10:03:36-0700,unfurnished,condo,attached garage,2,https://vancouver.craigslist.org/van/reb/d/new-westminster-northeast-premium-2-bed/7138059759.html
677,799900,3,1188,"Premium 3 Bedroom, 3 Bathroom",Downtown New Westminster,2020-06-08T10:00:06-0700,unfurnished,condo,attached garage,3,https://vancouver.craigslist.org/van/reb/d/new-westminster-northeast-premium-3/7138057120.html
678,799900,3,1188,"Premium 3 Bedroom, 3 Bathroom",Downtown New Westminster,2020-06-08T09:51:34-0700,unfurnished,condo,attached garage,3,https://vancouver.craigslist.org/bnc/reb/d/new-westminster-northeast-premium-3/7138050601.html
679,679900,2,980,"Premium 2 Bedroom, 3 Bathroom",Downtown  New Westminster,2020-06-08T09:42:59-0700,unfurnished,condo,attached garage,3,https://vancouver.craigslist.org/van/reb/d/new-westminster-northeast-premium-2/7138043736.html
680,759900,3,1096,"Premium 3 Bedroom, 3 Bathroom",Downtown New Westminster,2020-06-08T09:30:04-0700,unfurnished,condo,attached garage,3,https://vancouver.craigslist.org/bnc/reb/d/new-westminster-northeast-premium-3/7138033292.html
681,449000,2,956,Beautiful 2 Bedroom Condo in Shaughnessy,Coquitlam,2020-06-09T08:03:57-0700,unfurnished,condo,attached garage,1,https://vancouver.craigslist.org/pml/reb/d/coquitlam-north-beautiful-2-bedroom/7138593057.html
682,449000,2,956,Spacious 2 Bedroom Condo In Shaughnessy,Coquitlam,2020-06-09T08:13:16-0700,unfurnished,condo,attached garage,1,https://vancouver.craigslist.org/van/reb/d/coquitlam-north-spacious-2-bedroom/7138599902.html
683,356000,1,60,One Bedroom Condo in King Charles Court,Coquitlam,2020-06-09T09:06:22-0700,unfurnished,condo,NA,1,https://vancouver.craigslist.org/van/reb/d/coquitlam-north-one-bedroom-condo-in/7138638349.html
684,669900,2,879,"Premium 2 Bed, 2 Bath Condo",Downtown New Westminster,2020-06-08T10:21:31-0700,unfurnished,condo,attached garage,2,https://vancouver.craigslist.org/van/reb/d/new-westminster-northeast-premium-2-bed/7138074144.html
685,356000,1,60,Convenient One Bedroom Condo in King Charles Court,Coquitlam,2020-06-09T09:10:22-0700,unfurnished,condo,NA,1,https://vancouver.craigslist.org/pml/reb/d/coquitlam-north-convenient-one-bedroom/7138641466.html
686,759900,3,1096,"Premium 3 Bedroom, 3 Bathroom",Downtown New Westminster,2020-06-08T09:27:30-0700,unfurnished,condo,attached garage,3,https://vancouver.craigslist.org/bnc/reb/d/new-westminster-northeast-premium-3/7138031368.html
687,699900,3,1018,"Premium 3 Bed, 2 Bath Condo",Downtown New Westminster,2020-06-08T10:19:31-0700,unfurnished,condo,attached garage,2,https://vancouver.craigslist.org/van/reb/d/new-westminster-northeast-premium-3-bed/7138072507.html
688,1068000,2,1156,CONDO FOR SALE: 2202 4400 BUCHANAN STREET - $1068000,BURNABY,2020-06-23T14:34:19-0700,unfurnished,condo,attached garage,2,https://vancouver.craigslist.org/bnc/reb/d/burnaby-condo-for-sale-buchanan-street/7147188436.html
689,888000,1,731,CONDO FOR SALE: 2907 583 BEACH CRESCENT - $888000,Vancouver,2020-06-23T11:59:33-0700,unfurnished,condo,attached garage,1,https://vancouver.craigslist.org/van/reb/d/vancouver-condo-for-sale-beach-crescent/7147081159.html
690,1349000,3,,HOUSE FOR SALE: 13777 BLACKBURN AVENUE -,White Rock,2020-06-23T09:48:24-0700,unfurnished,house,attached garage,2,https://vancouver.craigslist.org/pml/reb/d/white-rock-house-for-sale-blackburn/7146980440.html
691,789900,2,1199,TOWNHOUSE FOR SALE : 1387 VALLEYSIDE PLACE,Squamish,2020-06-16T12:45:01-0700,unfurnished,townhouse,attached garage,2.5,https://vancouver.craigslist.org/pml/reb/d/squamish-townhouse-for-sale-valleyside/7142985820.html
692,759000,2,779,CONDO FOR SALE : 308 865 W 15TH AVENUE,Vancouver,2020-06-16T13:57:30-0700,unfurnished,condo,attached garage,1,https://vancouver.craigslist.org/van/reb/d/vancouver-condo-for-sale-th-avenue/7143034734.html
693,649000,2,1089,CONDO FOR SALE : 202 26 E ROYAL AVENUE,New Westminster,2020-06-16T14:18:29-0700,unfurnished,condo,attached garage,2,https://vancouver.craigslist.org/pml/reb/d/new-westminster-northeast-condo-for/7143048626.html
694,609900,3,1597,Ideal For The Growing Family!,Langley,2020-07-06T09:00:52-0700,unfurnished,townhouse,NA,3,https://vancouver.craigslist.org/rds/reb/d/langley-ideal-for-the-growing-family/7154365411.html
695,412000,1,713,CONDO FOR SALE AT TOWNSHIP COMMONS!,Langley,2020-06-23T08:48:20-0700,unfurnished,condo,attached garage,1,https://vancouver.craigslist.org/rds/reb/d/lambton-condo-for-sale-at-township/7146934262.html
696,450000,1,585,Great Floorplan!,Vancouver,2020-07-06T08:53:37-0700,unfurnished,apartment,NA,1,https://vancouver.craigslist.org/van/reb/d/vancouver-great-floorplan/7154360061.html
697,825000,6,6770,2 BUILDING LOTS FOR SALE,FLEETWOOD/SURREY,2020-06-29T10:33:39-0700,unfurnished,apartment,NA,1,https://vancouver.craigslist.org/rds/reo/d/surrey-2-building-lots-for-sale/7150548641.html
698,618000,3,1435,Townhouse in Guildford,Surrey,2020-07-06T08:55:06-0700,unfurnished,townhouse,attached garage,2.5,https://vancouver.craigslist.org/rds/reo/d/surrey-townhouse-in-guildford/7154361129.html
699,1389000,2,180,Views Views Views! Sub Penthouse in Popular Cresendo,Port Moody,2020-07-06T08:47:17-0700,unfurnished,condo,attached garage,2,https://vancouver.craigslist.org/pml/reb/d/port-moody-views-views-views-sub/7154355536.html
700,988000,2,866,2 Bed + 2 Bath + Den + Flex Room in the heart of Yaletown!!!,Vancouver,2020-07-06T08:49:12-0700,unfurnished,apartment,attached garage,2,https://vancouver.craigslist.org/van/reb/d/vancouver-2-bed-2-bath-den-flex-room-in/7154356908.html
701,748000,2,790,Mountain Views at Kensington Gardens,Vancouver,2020-07-06T08:47:36-0700,unfurnished,condo,attached garage,2,https://vancouver.craigslist.org/van/reo/d/vancouver-mountain-views-at-kensington/7154355759.html
702,3950000,3,,Rare Opportunity to own 18.63 Acres in Langley,Township of Langley,2020-07-06T08:46:48-0700,unfurnished,house,attached garage,1,https://vancouver.craigslist.org/rds/reb/d/langley-rare-opportunity-to-own-1863/7154355151.html
703,1100000,4,,Another Timeless Beauty by Award Winning Builder,Willoughby Heights,2020-07-06T08:46:32-0700,unfurnished,house,attached garage,4,https://vancouver.craigslist.org/rds/reb/d/langley-another-timeless-beauty-by/7154354953.html
704,789000,2,9,THE GRANDE AT SUTER BROOKE VILLAGE,Port Moody,2020-07-06T08:46:10-0700,unfurnished,condo,attached garage,2,https://vancouver.craigslist.org/pml/reb/d/port-moody-the-grande-at-suter-brooke/7154354706.html
705,1499000,4,3338,Gorgeous 2 Storey + Full Walkout Basement w/Mountain Views!!,Cedar Ridge/Langley/21073 45A Crescent,2020-07-06T08:42:42-0700,unfurnished,house,attached garage,4,https://vancouver.craigslist.org/rds/reb/d/langley-gorgeous-2-storey-full-walkout/7154352047.html
706,1299000,NA,NA,Lot For Sale in Campbell Valley,Campbell Valley/6 Avenue/Langley,2020-06-29T14:27:29-0700,unfurnished,land,NA,4,https://vancouver.craigslist.org/rds/reb/d/langley-lot-for-sale-in-campbell-valley/7150717167.html
707,1518000,3,1850,Wonderful Family Home!,Delta,2020-07-06T08:37:59-0700,unfurnished,house,NA,3,https://vancouver.craigslist.org/rds/reb/d/delta-wonderful-family-home/7154348445.html
708,65999,3,1,"2 WONDERFUL CHARACTER Houses for sale under $120,000 move in ready",NA,2020-06-07T06:52:08-0700,unfurnished,house,detached garage,2,https://vancouver.craigslist.org/pml/reo/d/delta-2-wonderful-character-houses-for/7137383959.html
709,524900,2,,The 2 bed/2bath ground floor corner unit you've been waiting for!!,Port Coquitlam,2020-07-06T08:34:05-0700,unfurnished,apartment,attached garage,2,https://vancouver.craigslist.org/pml/reb/d/port-coquitlam-the-2-bed-2bath-ground/7154345424.html
710,11000000,5,3700,Great Location!,Surrey,2020-07-06T08:22:22-0700,unfurnished,house,NA,3,https://vancouver.craigslist.org/rds/reb/d/langley-great-location/7154336992.html
711,380000,NA,NA,WANTED Condo in POCo or Port Moody,Any,2020-06-13T18:30:02-0700,unfurnished,apartment,NA,3,https://vancouver.craigslist.org/pml/reo/d/port-coquitlam-central-wanted-condo-in/7141410774.html
712,NA,NA,NA,28.34 acres bare land,Kamloops,2020-07-06T07:38:02-0700,unfurnished,apartment,NA,3,https://vancouver.craigslist.org/van/reo/d/2834-acres-bare-land/7154305797.html
713,774900,2,,Invest in the Future,Eagle Ridge,2020-06-25T13:18:24-0700,unfurnished,townhouse,attached garage,3,https://vancouver.craigslist.org/pml/reb/d/coquitlam-invest-in-the-future/7148353796.html
714,918800,3,3199,"10793 ERSKINE STREET ,2 Storey with basement Corner lot house",MAPLE RIDGE,2020-07-03T01:01:50-0700,unfurnished,house,attached garage,2.5,https://vancouver.craigslist.org/pml/reb/d/maple-ridge-erskine-street-2-storey/7152711284.html
715,598800,4,,"Townhouse 4 bedroom, 3 bathroom for sale",Port Coquitlam,2020-07-03T00:29:21-0700,unfurnished,townhouse,attached garage,3,https://vancouver.craigslist.org/pml/reb/d/port-coquitlam-townhouse-4-bedroom-3/7152708193.html
716,2700,3,1300,"Grand floor (3&2 bedrooms) in Canyon Heights , lovely area",North Vancouver,2020-07-05T23:55:44-0700,unfurnished,house,NA,2,https://vancouver.craigslist.org/nvn/reo/d/north-vancouver-northwest-grand-floor/7154190705.html
717,529000,2,,House For Sale Gabriola Island bc,Gabriola,2020-06-10T13:31:14-0700,unfurnished,house,street parking,2,https://vancouver.craigslist.org/van/reo/d/central-island-house-for-sale-gabriola/7139447916.html
718,640000,1,561,Amazingly bright 1 bed 1 bath in Lower Lonsdale,Lower Lonsdale,2020-07-05T23:06:06-0700,unfurnished,apartment,NA,1,https://vancouver.craigslist.org/nvn/reb/d/north-vancouver-amazingly-bright-1-bed/7154184854.html
719,598000,1,669,Your new home in the heart of West End 1 bed 1 bath,West End,2020-07-05T22:55:49-0700,unfurnished,apartment,NA,1,https://vancouver.craigslist.org/van/reb/d/vancouver-your-new-home-in-the-heart-of/7154183465.html
720,518900,1,570,Bright 1bed 1bath in East Vancouver!,South Marine,2020-07-05T22:45:08-0700,unfurnished,apartment,NA,1,https://vancouver.craigslist.org/van/reb/d/vancouver-bright-1bed-1bath-in-east/7154181851.html
721,518900,1,570,Bright 1bed 1bath in East Vancouver!,South Marine,2020-07-05T22:45:08-0700,unfurnished,apartment,NA,1,https://vancouver.craigslist.org/van/reb/d/vancouver-bright-1bed-1bath-in-east/7154181851.html
722,NA,NA,NA,Wanted duplex in White Rock/Ocean Park,NA,2020-07-03T21:45:18-0700,unfurnished,apartment,NA,1,https://vancouver.craigslist.org/rds/reo/d/blaine-wanted-duplex-in-white-rock/7153242649.html
723,515000,1,615,Awesome investment opportunity! 1bed 1 bath 1 den,Brighouse,2020-07-05T22:37:56-0700,unfurnished,apartment,NA,1,https://vancouver.craigslist.org/rch/reb/d/richmond-west-awesome-investment/7154180650.html
724,512000,2,890,1 Story Penthouse 2bed / 2 bath,King George Corridor,2020-07-05T22:31:40-0700,unfurnished,apartment,NA,2,https://vancouver.craigslist.org/rds/reb/d/surrey-south-1-story-penthouse-2bed-2/7154179617.html
725,1299000,4,,Cozy 4 Bed / 3 Bath House in New West!,823 BURNABY STREET,2020-06-10T00:41:27-0700,unfurnished,house,NA,3,https://vancouver.craigslist.org/bnc/reb/d/new-westminster-northeast-cozy-4-bed-3/7139080969.html
726,2480000,5,,Cool 5 Bed / 5 Bath House in Vancouver!,7868 CARTIER STREET,2020-06-10T00:49:22-0700,unfurnished,house,NA,5,https://vancouver.craigslist.org/van/reb/d/vancouver-cool-5-bed-5-bath-house-in/7139081653.html
727,569000,1,570,Fantastic 1 Bed / 1 Bath Condo in Richmond!,809 5580 NO. 3 ROAD,2020-06-10T00:29:36-0700,unfurnished,condo,NA,1,https://vancouver.craigslist.org/rch/reb/d/richmond-fantastic-1-bed-1-bath-condo/7139079953.html
728,60000,2,,"5.4 Acre lot with 531 ft lakefront on Stuart Lake - $60,000",Stuart Lake,2020-07-05T21:28:04-0700,unfurnished,land,street parking,1,https://vancouver.craigslist.org/pml/reo/d/langley-township-northwest-54-acre-lot/7154167182.html
729,125000,1,1300,HOUSE FOR SALE LARGE WITH CHARACTER ON WARM VANCOUVER ISLAND,NA,2020-07-05T20:33:57-0700,unfurnished,house,NA,1,https://vancouver.craigslist.org/van/reo/d/vancouver-house-for-sale-large-with/7154154080.html
730,65999,3,1,"2 WONDERFUL CHARACTER Houses for sale under $120,000 move in ready",NA,2020-07-05T20:32:49-0700,unfurnished,house,detached garage,2,https://vancouver.craigslist.org/pml/reo/d/delta-2-wonderful-character-houses-for/7154153794.html
731,799000,3,1,Inquire Now! Rancher In Move In Condition,"12041 221 St, Maple Ridge",2020-07-05T19:52:11-0700,unfurnished,house,NA,2,https://vancouver.craigslist.org/pml/reb/d/maple-ridge-inquire-now-rancher-in-move/7154142475.html
732,NA,NA,NA,*** Are You Having Problems Getting A Loan? ***,"           (google map)
       ",2020-07-05T18:12:11-0700,unfurnished,house,NA,2,https://vancouver.craigslist.org/bnc/reo/d/burnaby-are-you-having-problems-getting/7154108952.html
733,332000,1,06,1 bedroom and Den apartment. Rental ok,Langley,2020-07-05T19:54:52-0700,unfurnished,apartment,attached garage,1,https://vancouver.craigslist.org/rds/reb/d/langley-1-bedroom-and-den-apartment/7154143270.html
734,1550000,6,4,"For sale by owner -  $1,550,000.00",Surrey/West Newton,2020-07-05T19:52:14-0700,unfurnished,house,attached garage,6,https://vancouver.craigslist.org/rds/reo/d/surrey-for-sale-by-owner/7154142489.html
735,1199000,1,16,over 16000 sq ft lot in surrey,surrey,2020-06-06T09:15:21-0700,unfurnished,house,NA,6,https://vancouver.craigslist.org/rds/reo/d/surrey-over-sq-ft-lot-in-surrey/7136920149.html
736,2699000,4,197000,4.5 acre property for sale,Langley,2020-06-22T11:07:24-0700,unfurnished,house,attached garage,3,https://vancouver.craigslist.org/rds/reo/d/langley-township-northwest-45-acre/7146405662.html
737,260000,3,1040,House,Point Roberts Washington,2020-07-05T18:03:56-0700,unfurnished,NA,attached garage,1,https://vancouver.craigslist.org/rds/reo/d/delta-house/7154105766.html
738,423000,1,746,1 Bedroom and Den in the Orion - FSBO,Pitt Meadows,2020-06-30T22:38:27-0700,unfurnished,condo,NA,1,https://vancouver.craigslist.org/pml/reo/d/pitt-meadows-1-bedroom-and-den-in-the/7151516346.html
739,299000,1,657,1 BR Apartment For Sale in Guildford Was Rented For $1400,Surrey North,2020-07-05T16:39:07-0700,unfurnished,apartment,NA,1,https://vancouver.craigslist.org/rds/reo/d/surrey-north-1-br-apartment-for-sale-in/7154071396.html
740,548000,1,635,NEW LISTING 1 Bdrm,North Vancouver,2020-07-05T16:25:54-0700,unfurnished,apartment,attached garage,1,https://vancouver.craigslist.org/nvn/reb/d/north-vancouver-new-listing-1-bdrm/7154065305.html
741,115000,NA,NA,Recreational lot,Harrison Hot Springs,2020-07-05T15:39:40-0700,unfurnished,NA,NA,NA,https://vancouver.craigslist.org/rch/reo/d/harrison-lake-region-recreational-lot/7154044359.html
742,1425000,4,,4 bed house in New west 2007 built - near 22nd skytrain,New Westminster,2020-07-05T14:45:17-0700,unfurnished,apartment,NA,3.5,https://vancouver.craigslist.org/bnc/reb/d/new-westminster-southwest-4-bed-house/7154017474.html
743,99500,8,8,"2 Acres in Grand Forks, BC",Grand Forks,2020-07-05T15:04:42-0700,unfurnished,land,NA,3.5,https://vancouver.craigslist.org/van/reo/d/south-okanagan-2-acres-in-grand-forks-bc/7154027459.html
744,824800,3,1175,"Cozy 3 Bd Rancher BIG 8,550 SF Lot","13969 113 Avenue, Surrey, BC",2020-07-05T14:35:26-0700,unfurnished,house,NA,1,https://vancouver.craigslist.org/rds/reb/d/surrey-cozy-3-bd-rancher-big-8550-sf-lot/7154012371.html
745,429000,2,80,"Penthouse Assignment 2bed, 2 bath + parking",Langley,2020-06-06T02:20:08-0700,unfurnished,condo,attached garage,2,https://vancouver.craigslist.org/rds/reo/d/langley-city-penthouse-assignment-2bed/7136758126.html
746,NA,NA,NA,**** Over 1.5 Acre of Flat Grassed Land for Rent/Lease****,"184 St. & 72 Ave, Surrey",2020-07-05T12:35:26-0700,unfurnished,apartment,NA,2,https://vancouver.craigslist.org/rds/reo/d/surrey-over-15-acre-of-flat-grassed/7153946477.html
747,550000,1,568,Orchid  1 Bed / 1 Bath Condo in Richmond!,(909 5580 NO. 3 ROAD),2020-06-10T14:00:18-0700,unfurnished,apartment,attached garage,1,https://vancouver.craigslist.org/van/reb/d/richmond-orchid-1-bed-1-bath-condo-in/7139467446.html
748,188000,7,701,Franchise Opportunity! Newly renovated dessert and beverage shop in Ri,NA,2020-07-05T11:32:08-0700,unfurnished,house,NA,1,https://vancouver.craigslist.org/rch/reb/d/richmond-franchise-opportunity-newly/7153908656.html
749,1999999,3,7800,HOUSE FOR SALE BY OWNER,North Surrey,2020-07-05T11:13:56-0700,unfurnished,house,NA,1.5,https://vancouver.craigslist.org/rds/reo/d/surrey-north-house-for-sale-by-owner/7153897533.html
750,1500,NA,NA,Parcel of land in California,Delta,2020-07-05T11:10:38-0700,unfurnished,land,NA,1.5,https://vancouver.craigslist.org/van/reo/d/delta-parcel-of-land-in-california/7153895374.html
751,1234,NA,NA,Home Staging Photography,Burnaby,2020-06-13T10:28:06-0700,unfurnished,apartment,NA,1.5,https://vancouver.craigslist.org/van/reb/d/burnaby-home-staging-photography/7141135577.html
752,959000,3,NA,Brand New Condo Penticton,Penticton,2020-07-05T10:11:47-0700,unfurnished,condo,detached garage,2,https://vancouver.craigslist.org/van/reo/d/penticton-brand-new-condo-penticton/7153859468.html
753,1,1,18669,Half an acre 300m from future Skytrain Station,"Fleetwood, Surrey",2020-06-07T12:01:40-0700,unfurnished,land,NA,2,https://vancouver.craigslist.org/rds/reo/d/surrey-half-an-acre-300m-from-future/7137559552.html
754,899000,6,9537,"BUILDERS, INVESTORS, DEVELOPERS - 9537 SQ FT  LOT IN CLOVERDALE",Cloverdale,2020-06-15T09:20:44-0700,unfurnished,house,NA,1,https://vancouver.craigslist.org/rds/reb/d/surrey-builders-investors-developers-sq/7142202657.html
755,1,NA,NA,"WANTED: Revenue Property ANYWHERE IN BC!!! Multi-Family, Commercial...","Surrey, Abbotsford, Chilliwack, Merritt, Kamloops, ANYWHERE",2020-06-21T11:54:48-0700,unfurnished,apartment,NA,1,https://vancouver.craigslist.org/rds/reo/d/surrey-wanted-revenue-property-anywhere/7145879243.html
756,1499000,7,4498,"Breathtakingly Beautiful Home in Surrey. 7 Beds, 7 Baths",Surrey,2020-07-05T08:49:49-0700,unfurnished,house,NA,7.5,https://vancouver.craigslist.org/rds/reb/d/breathtakingly-beautiful-home-in-surrey/7153813232.html
757,NA,NA,NA,Invest👉Hemlock / Sasquatch Mtn Lots⛷🏂,Hemlock,2020-06-26T21:40:50-0700,unfurnished,land,NA,7.5,https://vancouver.craigslist.org/rds/reb/d/harrison-lake-region-investhemlock/7149179148.html
758,500000,1,677,$500K - 1 Bedroom Shangri-La Vancouver - Joint Venture Sale,Downtown Vancouver,2020-06-15T01:05:15-0700,unfurnished,apartment,attached garage,1,https://vancouver.craigslist.org/van/reo/d/vancouver-500k-1-bedroom-shangri-la/7142012327.html
759,65999,3,1,"2 WONDERFUL CHARACTER Houses for sale under $120,000 move in ready",NA,2020-06-30T19:17:33-0700,unfurnished,house,detached garage,2,https://vancouver.craigslist.org/pml/reo/d/delta-2-wonderful-character-houses-for/7151465457.html
