,Price,Bedroom,Area,Title,Place,Post Timing,Finishing,House Type,Parking Type,Bathroom,Link
753,638000,1,885,"1101 4132 Halifax Street/Asking $638,000/1 bed & 1 den","Burnaby, BC",2020-07-01T19:14:55-0700,unfurnished,condo,attached garage,1,https://vancouver.craigslist.org/bnc/reb/d/burnaby-halifax-street-asking-bed-1-den/7152061421.html
754,858000,2,,"$858000 / 3br - 2030ft2 - coquitlam townhouse, Westwood Plateau",coquitlam,2020-07-19T08:57:52-0700,unfurnished,apartment,NA,1,https://vancouver.craigslist.org/pml/reo/d/coquitlam-br-ft2-coquitlam-townhouse/7162104777.html
755,125000,NA,NA,HOUSE FOR SALE LARGE WITH CHARACTER ON WARM VANCOUVER ISLAND,NA,2020-07-19T08:31:06-0700,unfurnished,house,NA,1,https://vancouver.craigslist.org/van/reo/d/vancouver-house-for-sale-large-with/7162089809.html
756,824900,4,NA,"South Facing, Valley View, Full Sun, Fenced Acreage on Pender Island",Pender Island,2020-06-19T15:13:59-0700,unfurnished,house,street parking,2,https://vancouver.craigslist.org/van/reo/d/pender-island-south-facing-valley-view/7144916071.html
757,599000,4,41,Osoyoos Lake Lot For sale,Osoyoos Lake,2020-06-29T07:41:02-0700,unfurnished,land,NA,2,https://vancouver.craigslist.org/van/reo/d/osoyoos-osoyoos-lake-lot-for-sale/7150419558.html
758,65999,3,1,"SUPER STEAL IN  CHARACTER Houses for sale under $120,000 move in ready",NA,2020-07-19T07:57:55-0700,unfurnished,house,detached garage,2,https://vancouver.craigslist.org/pml/reo/d/delta-super-steal-in-character-houses/7162071807.html
759,560000,2,980,2 Bed 2 Bath Ladner Condo,Delta,2020-07-19T07:06:39-0700,unfurnished,apartment,attached garage,2,https://vancouver.craigslist.org/rds/reo/d/delta-central-2-bed-2-bath-ladner-condo/7162047895.html
760,789880,2,1,Open House. Totally renovated townhouse,North Vancouver,2020-07-19T04:37:41-0700,unfurnished,house,NA,2,https://vancouver.craigslist.org/nvn/reo/d/north-vancouver-open-house-totally/7162001626.html
761,8500000,NA,NA,"10 Acres for Sale in Winlock, WA","Winlock, WA",2020-07-19T00:19:55-0700,unfurnished,land,NA,2,https://vancouver.craigslist.org/van/reo/d/saanich-south-10-acres-for-sale-in/7161977406.html
762,8500000,NA,NA,"10 Acres for Sale in Winlock, WA","Winlock, WA",2020-07-19T00:16:47-0700,unfurnished,land,NA,2,https://vancouver.craigslist.org/van/reo/d/saanich-south-10-acres-for-sale-in/7161977121.html
763,8500000,NA,NA,"10 Acres for Sale in Winlock, WA","Winlock, WA",2020-07-14T18:33:49-0700,unfurnished,land,NA,2,https://vancouver.craigslist.org/van/reo/d/saanich-south-10-acres-for-sale-in/7159518747.html
764,8500000,NA,NA,"10 Acres for Sale in Winlock, WA","Winlock, WA",2020-07-14T18:35:10-0700,unfurnished,land,NA,2,https://vancouver.craigslist.org/van/reo/d/saanich-south-10-acres-for-sale-in/7159519231.html
765,950000,3,,Rancher for sale in prestigious  Fleetwood area,Fleetwood,2020-07-11T22:49:46-0700,unfurnished,house,detached garage,2,https://vancouver.craigslist.org/rds/reo/d/surrey-east-rancher-for-sale-in/7157846515.html
766,250000,NA,NA,Lane way homes,Anywhere,2020-07-12T19:59:13-0700,unfurnished,NA,NA,2,https://vancouver.craigslist.org/rds/reo/d/surrey-northeast-lane-way-homes/7158332275.html
767,250000,NA,NA,Lane way homes,Anywhere,2020-07-18T22:54:00-0700,unfurnished,NA,NA,2,https://vancouver.craigslist.org/rds/reo/d/surrey-northeast-lane-way-homes/7161967975.html
768,475000,1,647,"Practically new, bright, beautifully renovated condo",906 2016 FULLERTON AVENUE,2020-07-18T22:20:24-0700,unfurnished,apartment,attached garage,1,https://vancouver.craigslist.org/nvn/reb/d/north-vancouver-practically-new-bright/7161963138.html
769,1198000,3,1,3-bedroom ocean view penthouse apartment for sale,North Vancouver,2020-07-18T21:58:56-0700,unfurnished,apartment,attached garage,2,https://vancouver.craigslist.org/nvn/reb/d/north-vancouver-outer-east-3-bedroom/7161959639.html
770,938000,2,963,Bright Spacious 2 Bedroom Condo (UBC Wesbrook Village),"           (google map)
       ",2020-07-12T16:18:04-0700,unfurnished,apartment,attached garage,2,https://vancouver.craigslist.org/van/reb/d/vancouver-bright-spacious-2-bedroom/7158247353.html
771,65999,3,1,"SUPER STEAL IN  CHARACTER Houses for sale under $120,000 move in ready",NA,2020-07-18T19:01:09-0700,unfurnished,house,detached garage,2,https://vancouver.craigslist.org/pml/reo/d/delta-super-steal-in-character-houses/7161917244.html
772,779000,2,8,"Bold on Fraser, 306-688 E19 Ave",Vancouver,2020-07-16T16:25:25-0700,unfurnished,apartment,NA,2,https://vancouver.craigslist.org/van/reb/d/vancouver-bold-on-fraser-e19-ave/7160659926.html
773,51000,4,8,water front house in boston bar fixer upper  freehold,boston bar,2020-07-18T18:19:15-0700,unfurnished,house,street parking,2,https://vancouver.craigslist.org/van/reo/d/boston-bar-water-front-house-in-boston/7161903654.html
774,534900,3,1,"Tell us what you think! Townhouse in Surrey. 3 Beds, 2 Baths",Surrey,2020-07-18T17:36:31-0700,unfurnished,townhouse,NA,2,https://vancouver.craigslist.org/bnc/reb/d/tell-us-what-you-think-townhouse-in/7161887727.html
775,534900,3,1,"Tell us what you think! Townhouse in Surrey. 3 Beds, 2 Baths",Surrey,2020-07-18T17:36:01-0700,unfurnished,townhouse,NA,2,https://vancouver.craigslist.org/rds/reb/d/tell-us-what-you-think-townhouse-in/7161887541.html
776,579900,3,1730,Immaculate Rancher,Qualicum Beach,2020-06-28T17:52:15-0700,unfurnished,house,attached garage,2,https://vancouver.craigslist.org/pml/reb/d/qualicum-beach-immaculate-rancher/7150213091.html
777,657000,3,1760,*** Reduced *** Oceanfront community ; Detached Patio Home,Craig Bay,2020-07-11T13:33:17-0700,unfurnished,condo,attached garage,2,https://vancouver.craigslist.org/nvn/reb/d/parksville-reduced-oceanfront-community/7157638947.html
778,132000,NA,NA,Lot near the Beach,Nanaimo,2020-07-11T13:24:50-0700,unfurnished,land,NA,2,https://vancouver.craigslist.org/bnc/reb/d/nanaimo-lot-near-the-beach/7157633365.html
779,1850000,8,3400,RENFREW & KILLARNEY /  E. VAN 3 LEVEL & LANEWAY  NEW HOME. SAVE 20%,VANCOUVER CUSTOM NEW HOME NO GST,2020-07-15T09:13:18-0700,unfurnished,house,NA,5,https://vancouver.craigslist.org/van/reo/d/vancouver-renfrew-killarney-van-3-level/7159773126.html
780,648000,1,87,Lower Lonsdale GEM,"407 122 E 3RD STREET, North Vancouver",2020-07-12T11:00:16-0700,unfurnished,apartment,attached garage,1.5,https://vancouver.craigslist.org/nvn/reb/d/north-vancouver-lower-lonsdale-gem/7158062881.html
781,405000,2,767,Apartment condo sale by owner Calera at Clayton,Clayton Surrey,2020-07-01T20:28:58-0700,unfurnished,apartment,attached garage,2,https://vancouver.craigslist.org/rds/reo/d/surrey-apartment-condo-sale-by-owner/7152084633.html
782,1700000,NA,NA,equestrian 5+ acre estate FOR SALE  within Silverdale development zone,Mission,2020-06-18T16:54:31-0700,unfurnished,apartment,NA,2,https://vancouver.craigslist.org/pml/reo/d/mission-equestrian-5-acre-estate-for/7144353042.html
783,688880,1,17,GOOD INVESTMENT OPPORTUNITY,PORT COQUITLAM,2020-07-18T15:25:00-0700,furnished,NA,NA,2,https://vancouver.craigslist.org/pml/reo/d/port-coquitlam-south-good-investment/7161827369.html
784,668000,4,1383,OPEN HOUSE 4 Bed (3 Bed + Flex) Townhome Cloverdale,Cloverdale,2020-07-11T13:54:54-0700,unfurnished,house,attached garage,2.5,https://vancouver.craigslist.org/rds/reb/d/surrey-open-house-4-bed-3-bed-flex/7157652660.html
785,299000,1,657,1 BR Apartment For Sale in Guildford Was Rented For $1400,Surrey North,2020-07-05T16:39:07-0700,unfurnished,apartment,NA,1,https://vancouver.craigslist.org/rds/reo/d/surrey-north-1-br-apartment-for-sale-in/7154071396.html
786,519000,2,735,New Condo Listing at Surrey Central,City of Surrey,2020-07-18T12:27:44-0700,unfurnished,condo,attached garage,2,https://vancouver.craigslist.org/rds/reb/d/surrey-inner-northwest-new-condo/7161718018.html
787,NA,NA,NA,Seeking to buy Point Roberts cabin / land,"           (google map)
       ",2020-06-29T19:56:36-0700,unfurnished,apartment,NA,2,https://vancouver.craigslist.org/rds/reo/d/point-roberts-seeking-to-buy-point/7150875229.html
788,790000,2,883,Assignment of condo in the heart of Lynn  valley,North Vancouver,2020-06-22T13:32:45-0700,unfurnished,apartment,NA,2,https://vancouver.craigslist.org/nvn/reo/d/north-vancouver-assignment-of-condo-in/7146516764.html
789,NA,NA,NA,Bungalow Two Level House 1.55 Mill,North Burnaby,2020-07-18T11:56:11-0700,unfurnished,NA,NA,2,https://vancouver.craigslist.org/nvn/reo/d/bungalow-two-level-house-155-mill/7161695189.html
790,NA,NA,NA,"Open House 1:30 - 4, July 25th,  #1603 - 3190  Gladwin R.",Abbotsford,2020-07-18T11:41:35-0700,unfurnished,apartment,NA,2,https://vancouver.craigslist.org/rds/reb/d/abbotsford-southwest-open-house-july/7161684223.html
791,1499900,4,,A healthy log home for a healthy living...,Maple Ridge,2020-07-18T10:38:34-0700,unfurnished,house,NA,2,https://vancouver.craigslist.org/pml/reo/d/maple-ridge-northwest-healthy-log-home/7161637502.html
792,999000,2,1049,Bright 2 Bdrm  Open Sun 2:30-4pm,Downtown,2020-07-18T10:05:58-0700,unfurnished,apartment,attached garage,2,https://vancouver.craigslist.org/van/reb/d/vancouver-bright-2-bdrm-open-sun-230-4pm/7161613305.html
793,359000,2,1160,2bdrm / 2bathroom condo,Nanaimo,2020-06-20T10:57:03-0700,unfurnished,condo,NA,2,https://vancouver.craigslist.org/bnc/reo/d/nanaimo-central-2bdrm-2bathroom-condo/7145340331.html
794,195000,2,1140,10 Acres Central Cariboo,Lac La Hache,2020-07-18T09:32:48-0700,unfurnished,NA,NA,2,https://vancouver.craigslist.org/van/reo/d/cariboo-10-acres-central-cariboo/7161588626.html
795,738000,2,660,Luxury 2bed 2bath downtownVancouver condo at the iconic Electra,Downtown Vancouver,2020-07-05T00:36:09-0700,unfurnished,condo,no parking,2,https://vancouver.craigslist.org/van/reb/d/vancouver-luxury-2bed-2bath/7153701233.html
796,1100000,NA,NA,WATERFRONT HOME AT CULTUS LAKE FOR SALE,Cultus Lake   /   Chilliwack  BC,2020-07-18T07:54:50-0700,unfurnished,house,NA,2,https://vancouver.craigslist.org/van/reo/d/chilliwack-west-waterfront-home-at/7161519954.html
797,1449900,5,3655,Perfect 5 bedroom home in perfect neighbourhood,Rosemary Heights,2020-06-18T09:40:35-0700,unfurnished,house,attached garage,4,https://vancouver.craigslist.org/rds/reb/d/surrey-perfect-5-bedroom-home-in/7144070931.html
798,NA,r,3655,Grandview Woodland for sale <$650K,Vancouver,2020-07-18T06:52:50-0700,unfurnished,apartment,NA,1,https://vancouver.craigslist.org/van/reb/d/vancouver-grandview-woodland-for-sale/7161483096.html
799,1125000,5,3034,Gorgeous Provinceton Home!,Surrey,2020-07-18T05:28:21-0700,unfurnished,house,NA,4,https://vancouver.craigslist.org/rds/reb/d/surrey-gorgeous-provinceton-home/7161447351.html
800,668000,1,547,Fabulous Opportunity For Downtown!,Vancouver,2020-07-18T05:14:18-0700,unfurnished,apartment,NA,1,https://vancouver.craigslist.org/van/reb/d/vancouver-fabulous-opportunity-for/7161442966.html
801,899000,2,1,Mountain Views!,New Westminster,2020-07-18T05:20:37-0700,unfurnished,apartment,NA,2,https://vancouver.craigslist.org/bnc/reb/d/new-westminster-mountain-views/7161444871.html
802,556900,3,1417,Peaceful Morgan Creek Gated Community!,Surrey,2020-07-18T04:47:18-0700,unfurnished,townhouse,NA,3,https://vancouver.craigslist.org/rds/reb/d/surrey-peaceful-morgan-creek-gated/7161435699.html
803,549000,2,1,Located In The Heart Of Grandview!,Surrey,2020-07-18T04:30:38-0700,unfurnished,townhouse,NA,2,https://vancouver.craigslist.org/rds/reb/d/surrey-located-in-the-heart-of-grandview/7161432018.html
804,1988000,5,4463,Stunning Custom Built 2-Storey,Surrey,2020-07-18T04:21:48-0700,unfurnished,house,NA,5,https://vancouver.craigslist.org/rds/reb/d/surrey-stunning-custom-built-2-storey/7161430358.html
805,639900,3,1754,Popular Immaculate Townhome!,Surrey,2020-07-18T04:05:24-0700,unfurnished,townhouse,NA,3,https://vancouver.craigslist.org/rds/reb/d/surrey-popular-immaculate-townhome/7161427516.html
806,NA,NA,NA,ATTN: Wendy Tan from Nu Stream Realty,NA,2020-07-18T03:44:21-0700,unfurnished,condo,NA,3,https://vancouver.craigslist.org/van/reo/d/burnaby-attn-wendy-tan-from-nu-stream/7161424511.html
807,549000,1,559,Assignment of Contract,Burnaby,2020-07-17T23:42:21-0700,unfurnished,apartment,attached garage,1,https://vancouver.craigslist.org/bnc/reb/d/burnaby-assignment-of-contract/7161401165.html
808,1608000,8,5010,"8br - 5010ft2 - Luxury 2017 Home 8Bedrm 6bath 5,010sf + 2(2+1)suites",Surrey,2020-07-17T21:45:38-0700,unfurnished,apartment,attached garage,6,https://vancouver.craigslist.org/rds/reb/d/surrey-east-8br-ft2-luxury-2017-home/7161382600.html
809,1525000,7,5160,Court Order Home for Sale,Surrey,2020-07-17T21:12:23-0700,unfurnished,house,attached garage,5,https://vancouver.craigslist.org/rds/reb/d/surrey-court-order-home-for-sale/7161375603.html
810,NA,NA,NA,860 acre Ranch/Farm Land/ 2 water wells/Mexico,"Zacatecas, Mexico",2020-06-27T23:43:49-0700,unfurnished,land,NA,5,https://vancouver.craigslist.org/van/reo/d/burnaby-860-acre-ranch-farm-land-2/7149779858.html
811,NA,NA,NA,*****OPEN HOUSE THIS WEEKEND*****,Langley,2020-07-08T10:45:39-0700,unfurnished,house,NA,5,https://vancouver.craigslist.org/rds/reb/d/langley-township-northwest-open-house/7155706940.html
812,132000,NA,NA,Lot near the Beach,NANAIMO,2020-07-04T16:50:10-0700,unfurnished,land,NA,5,https://vancouver.craigslist.org/nvn/reb/d/nanaimo-lot-near-the-beach/7153618699.html
813,579900,3,1730,Immaculate Rancher,Qualicum Beach,2020-06-27T22:41:44-0700,unfurnished,house,attached garage,2,https://vancouver.craigslist.org/bnc/reb/d/qualicum-beach-immaculate-rancher/7149771826.html
814,657000,3,1760,*** Reduced *** Oceanfront community ; Detached Patio Home,Craig Bay,2020-07-12T13:58:18-0700,unfurnished,condo,attached garage,2,https://vancouver.craigslist.org/rds/reb/d/parksville-reduced-oceanfront-community/7158174419.html
815,NA,NA,NA,196 Acres - Zoned CD-1,Duncan,2020-07-17T18:30:18-0700,unfurnished,apartment,NA,2,https://vancouver.craigslist.org/van/reo/d/duncan-196-acres-zoned-cd-1/7161325980.html
816,399900,2,875,Top floor 2 bed unit completely renovated huge balcony,Guildford,2020-07-17T18:19:17-0700,unfurnished,apartment,attached garage,1,https://vancouver.craigslist.org/rds/reb/d/surrey-top-floor-2-bed-unit-completely/7161321671.html
817,865000,1,731,Yaletown 1 bed and den,Yaletown,2020-07-17T17:18:57-0700,unfurnished,condo,attached garage,1,https://vancouver.craigslist.org/van/reb/d/vancouver-yaletown-1-bed-and-den/7161295820.html
818,1099000,3,1800,Ocean View Beach House w/ boat moorage,Gibsons BC,2020-06-19T16:59:51-0700,unfurnished,house,street parking,2,https://vancouver.craigslist.org/van/reo/d/gibsons-ocean-view-beach-house-boat/7144971767.html
819,2699000,7,3756,"560 Newcroft Place - Open House by Appt Sat, Jul 18 2-4pm",NA,2020-07-17T16:18:12-0700,unfurnished,house,detached garage,4.5,https://vancouver.craigslist.org/van/reb/d/west-vancouver-560-newcroft-place-open/7161266566.html
820,469800,3,3756,House with Land - Gated 45+ Community - 3 Bed / 2 Bath,Green Timbers,2020-07-17T15:58:38-0700,unfurnished,house,NA,2,https://vancouver.craigslist.org/rds/reo/d/surrey-house-with-land-gated-45/7161256140.html
821,469800,3,1490,House with Land - 3 Bed / 2 Bath - 45+ Gated Community,Green Timbers,2020-07-17T15:45:19-0700,unfurnished,house,NA,2,https://vancouver.craigslist.org/rds/reo/d/surrey-house-with-land-3-bed-2-bath-45/7161248738.html
822,550000,1,535,Assignment - 1 bed/1 bath/ 1 parking+storage,Brentwood,2020-07-17T14:54:49-0700,unfurnished,apartment,NA,1,https://vancouver.craigslist.org/bnc/reb/d/burnaby-assignment-1-bed-1-bath-1/7161218988.html
823,NA,NA,NA,FOR SALE - 2yr old Condo - Cash Flowing - Port Moody,Port Moody,2020-07-17T14:18:33-0700,unfurnished,apartment,NA,1,https://vancouver.craigslist.org/pml/reb/d/port-moody-for-sale-2yr-old-condo-cash/7161196729.html
824,679000,2,14,"Huge, 1,424 sq.ft 2 bedroom & den, 2 bathroom condo",A202 1258 HUNTER ROAD,2020-07-17T14:13:41-0700,unfurnished,condo,street parking,2,https://vancouver.craigslist.org/rds/reb/d/delta-southeast-huge-1424-sqft-2/7161193646.html
825,600000,3,1110,EXECUTIVE APARTMENT CONDO,Elgin area of South Surrey BC,2020-07-17T14:05:03-0700,unfurnished,apartment,attached garage,2,https://vancouver.craigslist.org/rds/reo/d/surrey-executive-apartment-condo/7161187984.html
826,338800,2,880,Penthouse Condo in White Rock,White Rock,2020-07-17T13:56:06-0700,unfurnished,condo,street parking,1.5,https://vancouver.craigslist.org/rds/reb/d/white-rock-penthouse-condo-in-white-rock/7161182166.html
827,779000,3,880,Renovated Home with NEW garage and Carriage house - Steps to the Beach,Gibsons,2020-07-17T13:52:54-0700,unfurnished,land,NA,2,https://vancouver.craigslist.org/van/reo/d/gibsons-renovated-home-with-new-garage/7161180188.html
828,1249000,3,,BEST VALUE in area! Large 3 Bedroom Home on a Premium Lot,Squamish,2020-06-30T12:30:44-0700,unfurnished,house,NA,2,https://vancouver.craigslist.org/nvn/reo/d/squamish-best-value-in-area-large-3/7151244933.html
829,1620000,3,1670,NEW Half Duplex on Commercial Dr Area,Vancouver,2020-07-17T13:01:25-0700,unfurnished,duplex,detached garage,3.5,https://vancouver.craigslist.org/van/reb/d/vancouver-new-half-duplex-on-commercial/7161145396.html
830,479000,8,88,"Newly Renovated ""Move-in Ready"" Condo with Ocean Views",Sechelt,2020-07-17T13:00:44-0700,unfurnished,condo,NA,3.5,https://vancouver.craigslist.org/van/reo/d/north-island-newly-renovated-move-in/7161144838.html
831,966000,5,3045,Beautiful 5 Bedroom Single Family Home,Surrey,2020-07-17T12:57:11-0700,unfurnished,house,detached garage,4,https://vancouver.craigslist.org/rds/reo/d/surrey-upper-west-beautiful-5-bedroom/7161142552.html
832,1620000,3,1734,NEW Half Duplex w/ 1 BR Legal Suite,Vancouver,2020-07-17T12:51:18-0700,unfurnished,duplex,detached garage,3.5,https://vancouver.craigslist.org/van/reb/d/vancouver-new-half-duplex-1-br-legal/7161138425.html
833,966000,5,3045,Beautiful 5 Bedroom Single Family Home,Surrey,2020-07-17T12:49:47-0700,unfurnished,house,detached garage,4,https://vancouver.craigslist.org/rds/reb/d/surrey-upper-west-beautiful-5-bedroom/7161137301.html
834,429900,3,987,3 bed townhouse in Burnaby AFFORDABLE :),Burnaby,2020-07-17T12:19:26-0700,unfurnished,apartment,NA,1,https://vancouver.craigslist.org/bnc/reb/d/coquitlam-north-3-bed-townhouse-in/7161115527.html
835,728888,4,1884,"Home, Family, Love - Townhouse in Surrey. 4 Beds, 4 Baths",Surrey,2020-07-17T12:19:01-0700,unfurnished,townhouse,NA,4,https://vancouver.craigslist.org/rds/reb/d/surrey-lower-west-home-family-love/7161115237.html
836,1088000,3,,"Ready to go Townhouse in Richmond. 3 Beds, 2 Baths",Richmond,2020-07-17T12:15:00-0700,unfurnished,townhouse,NA,2.5,https://vancouver.craigslist.org/rch/reb/d/richmond-ready-to-go-townhouse-in/7161112193.html
837,1488000,3,,"Home, Family, Love - Home in Richmond. 3 Beds, 2 Baths",Richmond,2020-07-17T12:11:08-0700,unfurnished,house,NA,2.5,https://vancouver.craigslist.org/van/reb/d/richmond-southwest-home-family-love/7161109291.html
838,1099999,7,,"A home with Character - Home in Surrey. 7 Beds, 3 Baths",Surrey,2020-07-02T17:50:22-0700,unfurnished,house,NA,3,https://vancouver.craigslist.org/rds/reb/d/home-with-character-home-in-surrey-7/7152613438.html
